SL,user_code,day_is,status,start_date_time,end_date_time,break_time,ot_hours
3263,9165,1/4/2018,Late,10:13,19:12,0,0
3264,9166,1/4/2018,Present,9:57,19:26,0,0
3265,9167,1/4/2018,Present,9:24,20:45,0,0
3266,9169,1/4/2018,Absence,0:00,0:00,0,0
3267,9170,1/4/2018,Absence,0:00,0:00,0,0
3268,9173,1/4/2018,Absence,0:00,0:00,0,0
3269,9174,1/4/2018,Absence,0:00,0:00,0,0
3270,9175,1/4/2018,Absence,0:00,0:00,0,0
3271,9176,1/4/2018,Absence,0:00,0:00,0,0
3272,9177,1/4/2018,Absence,0:00,0:00,0,0
3273,9178,1/4/2018,Absence,0:00,0:00,0,0
3274,9179,1/4/2018,Absence,0:00,0:00,0,0
3275,9180,1/4/2018,Absence,0:00,0:00,0,0
3276,9181,1/4/2018,Absence,0:00,0:00,0,0
3277,3,2/4/2018,Present,10:01,20:38,0,0
3278,22,2/4/2018,Present,8:51,20:39,0,0
3279,31,2/4/2018,Late,10:10,19:52,0,0
3280,32,2/4/2018,Late,10:13,19:59,0,0
3281,36,2/4/2018,Late,10:32,19:14,0,0
3282,40,2/4/2018,Late,10:15,19:17,0,0
3283,46,2/4/2018,Excused,10:11,17:52,0,0
3284,53,2/4/2018,Excused,11:34,14:53,0,0
3285,59,2/4/2018,Present,9:55,20:14,0,0
3286,60,2/4/2018,Present,9:47,20:43,0,0
3287,61,2/4/2018,Late,10:48,19:56,0,0
3288,62,2/4/2018,Late,10:30,19:44,0,0
3289,64,2/4/2018,Late,10:46,19:37,0,0
3290,1005,2/4/2018,Late,10:23,19:17,0,0
3291,1006,2/4/2018,Present,9:55,19:05,0,0
3292,1007,2/4/2018,Late,10:37,20:39,0,0
3293,9151,2/4/2018,Late,10:10,19:45,0,0
3294,9152,2/4/2018,Present,10:04,19:44,0,0
3295,9159,2/4/2018,Late,10:13,19:58,0,0
3296,9161,2/4/2018,Late,10:28,19:42,0,0
3297,9162,2/4/2018,Missing Out,9:47,0:00,0,0
3298,9164,2/4/2018,Present,10:03,19:22,0,0
3299,9165,2/4/2018,Late,10:05,19:17,0,0
3300,9166,2/4/2018,Late,10:32,19:58,0,0
3301,9167,2/4/2018,Present,9:29,19:03,0,0
3302,9169,2/4/2018,Absence,0:00,0:00,0,0
3303,9170,2/4/2018,Absence,0:00,0:00,0,0
3304,9173,2/4/2018,Absence,0:00,0:00,0,0
3305,9174,2/4/2018,Absence,0:00,0:00,0,0
3306,9175,2/4/2018,Absence,0:00,0:00,0,0
3307,9176,2/4/2018,Absence,0:00,0:00,0,0
3308,9177,2/4/2018,Absence,0:00,0:00,0,0
3309,9178,2/4/2018,Absence,0:00,0:00,0,0
3310,9179,2/4/2018,Absence,0:00,0:00,0,0
3311,9180,2/4/2018,Absence,0:00,0:00,0,0
3312,9181,2/4/2018,Absence,0:00,0:00,0,0
3313,3,3/4/2018,Present,9:45,20:46,0,0
3314,22,3/4/2018,Excused,10:50,14:01,0,0
3315,31,3/4/2018,Late,10:39,20:15,0,0
3316,32,3/4/2018,Late,10:29,20:32,0,0
3317,36,3/4/2018,Excused,10:06,10:08,0,0
3318,40,3/4/2018,Late,10:45,20:14,0,0
3319,46,3/4/2018,Late,10:16,20:15,0,0
3320,53,3/4/2018,Early Out,10:01,16:07,0,0
3321,59,3/4/2018,Early Out,9:00,18:11,0,0
3322,60,3/4/2018,Present,9:57,21:30,0,0
3323,61,3/4/2018,Late,10:39,20:05,0,0
3324,62,3/4/2018,Late,10:16,20:19,0,0
3325,64,3/4/2018,Late,10:28,20:15,0,0
3326,1005,3/4/2018,Late,10:15,20:05,0,0
3327,1006,3/4/2018,Present,10:03,20:46,0,0
3328,1007,3/4/2018,Late,10:56,21:01,0,0
3329,9151,3/4/2018,Late,10:15,20:13,0,0
3330,9152,3/4/2018,Late,12:58,20:17,0,0
3331,9159,3/4/2018,Late,10:30,20:14,0,0
3332,9161,3/4/2018,Late,10:26,20:17,0,0
3333,9162,3/4/2018,Present,9:59,20:14,0,0
3334,9164,3/4/2018,Present,9:52,20:00,0,0
3335,9165,3/4/2018,Early Out,9:57,18:50,0,0
3336,9166,3/4/2018,Present,9:25,20:17,0,0
3337,9167,3/4/2018,Present,9:31,19:59,0,0
3338,9169,3/4/2018,Absence,0:00,0:00,0,0
3339,9170,3/4/2018,Absence,0:00,0:00,0,0
3340,9173,3/4/2018,Absence,0:00,0:00,0,0
3341,9174,3/4/2018,Absence,0:00,0:00,0,0
3342,9175,3/4/2018,Absence,0:00,0:00,0,0
3343,9176,3/4/2018,Absence,0:00,0:00,0,0
3344,9177,3/4/2018,Absence,0:00,0:00,0,0
3345,9178,3/4/2018,Absence,0:00,0:00,0,0
3346,9179,3/4/2018,Absence,0:00,0:00,0,0
3347,9180,3/4/2018,Absence,0:00,0:00,0,0
3348,9181,3/4/2018,Absence,0:00,0:00,0,0
3349,3,4/4/2018,Present,9:54,20:06,0,0
3350,22,4/4/2018,Early Out,8:17,17:24,0,0
3351,31,4/4/2018,Present,9:54,19:47,0,0
3352,32,4/4/2018,Late,10:11,19:53,0,0
3353,36,4/4/2018,Late,10:43,19:47,0,0
3354,40,4/4/2018,Excused,10:11,18:50,0,0
3355,46,4/4/2018,Present,10:02,19:47,0,0
3356,53,4/4/2018,Present,10:02,19:36,0,0
3357,59,4/4/2018,Absence,0:00,0:00,0,0
3358,60,4/4/2018,Present,10:04,20:00,0,0
3359,61,4/4/2018,Late,10:18,20:00,0,0
3360,62,4/4/2018,Late,10:20,19:40,0,0
3361,64,4/4/2018,Excused,10:31,11:47,0,0
3362,1005,4/4/2018,Late,10:12,19:50,0,0
3363,1006,4/4/2018,Late,10:20,20:00,0,0
3364,1007,4/4/2018,Late,10:18,19:48,0,0
3365,9151,4/4/2018,Late,12:56,19:56,0,0
3366,9152,4/4/2018,Present,10:02,19:35,0,0
3367,9159,4/4/2018,Late,10:28,20:03,0,0
3368,9161,4/4/2018,Present,10:00,20:02,0,0
3369,9162,4/4/2018,Late,10:24,19:58,0,0
3370,9164,4/4/2018,Present,9:54,19:22,0,0
3371,9165,4/4/2018,Late,10:39,20:06,0,0
3372,9166,4/4/2018,Late,10:21,19:22,0,0
3373,9167,4/4/2018,Present,9:37,19:38,0,0
3374,9169,4/4/2018,Absence,0:00,0:00,0,0
3375,9170,4/4/2018,Absence,0:00,0:00,0,0
3376,9173,4/4/2018,Absence,0:00,0:00,0,0
3377,9174,4/4/2018,Absence,0:00,0:00,0,0
3378,9175,4/4/2018,Absence,0:00,0:00,0,0
3379,9176,4/4/2018,Absence,0:00,0:00,0,0
3380,9177,4/4/2018,Absence,0:00,0:00,0,0
3381,9178,4/4/2018,Absence,0:00,0:00,0,0
3382,9179,4/4/2018,Absence,0:00,0:00,0,0
3383,9180,4/4/2018,Absence,0:00,0:00,0,0
3384,9181,4/4/2018,Absence,0:00,0:00,0,0
3385,3,5/4/2018,Late,10:16,20:17,0,0
3386,22,5/4/2018,Present,8:11,19:45,0,0
3387,31,5/4/2018,Late,10:30,19:45,0,0
3388,32,5/4/2018,Late,10:09,19:42,0,0
3389,36,5/4/2018,Late,10:11,19:02,0,0
3390,40,5/4/2018,Late,10:25,19:41,0,0
3391,46,5/4/2018,Late,10:13,19:46,0,0
3392,53,5/4/2018,Present,9:34,21:36,0,0
3393,59,5/4/2018,Absence,0:00,0:00,0,0
3394,60,5/4/2018,Late,11:46,19:48,0,0
3395,61,5/4/2018,Late,10:11,19:43,0,0
3396,62,5/4/2018,Late,10:20,19:32,0,0
3397,64,5/4/2018,Absence,19:12,0:00,0,0
3398,1005,5/4/2018,Late,10:13,19:10,0,0
3399,1006,5/4/2018,Present,9:57,19:33,0,0
3400,1007,5/4/2018,Excused,10:48,16:27,0,0
3401,9151,5/4/2018,Late,10:12,19:44,0,0
3402,9152,5/4/2018,Present,10:00,19:32,0,0
3403,9159,5/4/2018,Late,10:12,19:54,0,0
3404,9161,5/4/2018,Late,10:14,19:56,0,0
3405,9162,5/4/2018,Present,9:53,19:40,0,0
3406,9164,5/4/2018,Absence,10:17,10:18,0,0
3407,9165,5/4/2018,Late,10:13,19:56,0,0
3408,9166,5/4/2018,Late,10:12,19:44,0,0
3409,9167,5/4/2018,Present,9:42,19:01,0,0
3410,9169,5/4/2018,Absence,0:00,0:00,0,0
3411,9170,5/4/2018,Absence,0:00,0:00,0,0
3412,9173,5/4/2018,Absence,0:00,0:00,0,0
3413,9174,5/4/2018,Absence,0:00,0:00,0,0
3414,9175,5/4/2018,Absence,0:00,0:00,0,0
3415,9176,5/4/2018,Absence,0:00,0:00,0,0
3416,9177,5/4/2018,Absence,0:00,0:00,0,0
3417,9178,5/4/2018,Absence,0:00,0:00,0,0
3418,9179,5/4/2018,Absence,0:00,0:00,0,0
3419,9180,5/4/2018,Absence,0:00,0:00,0,0
3420,9181,5/4/2018,Absence,0:00,0:00,0,0
3421,3,6/4/2018,Non Working day,0:00,0:00,0,0
3422,22,6/4/2018,Non Working day,0:00,0:00,0,0
3423,31,6/4/2018,Non Working day,0:00,0:00,0,0
3424,32,6/4/2018,Non Working day,0:00,0:00,0,0
3425,36,6/4/2018,Non Working day,0:00,0:00,0,0
3426,40,6/4/2018,Non Working day,0:00,0:00,0,0
3427,46,6/4/2018,Non Working day,0:00,0:00,0,0
3428,53,6/4/2018,Non Working day,0:00,0:00,0,0
3429,59,6/4/2018,Non Working day,0:00,0:00,0,0
3430,60,6/4/2018,Non Working day,0:00,0:00,0,0
3431,61,6/4/2018,Non Working day,0:00,0:00,0,0
3432,62,6/4/2018,Non Working day,0:00,0:00,0,0
3433,64,6/4/2018,Non Working day,0:00,0:00,0,0
3434,1005,6/4/2018,Non Working day,0:00,0:00,0,0
3435,1006,6/4/2018,Non Working day,0:00,0:00,0,0
3436,1007,6/4/2018,Non Working day,0:00,0:00,0,0
3437,9151,6/4/2018,Non Working day,0:00,0:00,0,0
3438,9152,6/4/2018,Non Working day,0:00,0:00,0,0
3439,9159,6/4/2018,Non Working day,0:00,0:00,0,0
3440,9161,6/4/2018,Non Working day,0:00,0:00,0,0
3441,9162,6/4/2018,Non Working day,0:00,0:00,0,0
3442,9164,6/4/2018,Non Working day,0:00,0:00,0,0
3443,9165,6/4/2018,Non Working day,0:00,0:00,0,0
3444,9166,6/4/2018,Non Working day,0:00,0:00,0,0
3445,9167,6/4/2018,Non Working day,0:00,0:00,0,0
3446,9169,6/4/2018,Non Working day,0:00,0:00,0,0
3447,9170,6/4/2018,Non Working day,0:00,0:00,0,0
3448,9173,6/4/2018,Non Working day,0:00,0:00,0,0
3449,9174,6/4/2018,Non Working day,0:00,0:00,0,0
3450,9175,6/4/2018,Non Working day,0:00,0:00,0,0
3451,9176,6/4/2018,Non Working day,0:00,0:00,0,0
3452,9177,6/4/2018,Non Working day,0:00,0:00,0,0
3453,9178,6/4/2018,Non Working day,0:00,0:00,0,0
3454,9179,6/4/2018,Non Working day,0:00,0:00,0,0
3455,9180,6/4/2018,Non Working day,0:00,0:00,0,0
3456,9181,6/4/2018,Non Working day,0:00,0:00,0,0
3457,3,7/4/2018,Absence,0:00,0:00,0,0
3458,22,7/4/2018,Absence,0:00,0:00,0,0
3459,31,7/4/2018,Absence,0:00,0:00,0,0
3460,32,7/4/2018,Absence,0:00,0:00,0,0
3461,36,7/4/2018,Absence,0:00,0:00,0,0
3462,40,7/4/2018,Absence,0:00,0:00,0,0
3463,46,7/4/2018,Absence,0:00,0:00,0,0
3464,53,7/4/2018,Excused,10:19,16:33,0,0
3465,59,7/4/2018,Absence,0:00,0:00,0,0
3466,60,7/4/2018,Absence,0:00,0:00,0,0
3467,61,7/4/2018,Absence,0:00,0:00,0,0
3468,62,7/4/2018,Excused,11:46,17:44,0,0
3469,64,7/4/2018,Absence,0:00,0:00,0,0
3470,1005,7/4/2018,Absence,0:00,0:00,0,0
3471,1006,7/4/2018,Excused,10:26,17:44,0,0
3472,1007,7/4/2018,Excused,11:27,15:07,0,0
3473,9151,7/4/2018,Absence,0:00,0:00,0,0
3474,9152,7/4/2018,Absence,0:00,0:00,0,0
3475,9159,7/4/2018,Absence,0:00,0:00,0,0
3476,9161,7/4/2018,Absence,0:00,0:00,0,0
3477,9162,7/4/2018,Absence,0:00,0:00,0,0
3478,9164,7/4/2018,Absence,0:00,0:00,0,0
3479,9165,7/4/2018,Absence,0:00,0:00,0,0
3480,9166,7/4/2018,Absence,0:00,0:00,0,0
3481,9167,7/4/2018,Absence,0:00,0:00,0,0
3482,9169,7/4/2018,Absence,0:00,0:00,0,0
3483,9170,7/4/2018,Absence,0:00,0:00,0,0
3484,9173,7/4/2018,Absence,0:00,0:00,0,0
3485,9174,7/4/2018,Absence,0:00,0:00,0,0
3486,9175,7/4/2018,Absence,0:00,0:00,0,0
3487,9176,7/4/2018,Absence,0:00,0:00,0,0
3488,9177,7/4/2018,Absence,0:00,0:00,0,0
3489,9178,7/4/2018,Absence,0:00,0:00,0,0
3490,9179,7/4/2018,Absence,0:00,0:00,0,0
3491,9180,7/4/2018,Absence,0:00,0:00,0,0
3492,9181,7/4/2018,Absence,0:00,0:00,0,0
3493,3,8/4/2018,Absence,13:31,13:32,0,0
3494,22,8/4/2018,Absence,9:42,9:44,0,0
3495,31,8/4/2018,Late,10:52,21:21,0,0
3496,32,8/4/2018,Excused,10:13,10:15,0,0
3497,36,8/4/2018,Excused,10:11,14:03,0,0
3498,40,8/4/2018,Late,10:13,21:22,0,0
3499,46,8/4/2018,Present,10:01,21:22,0,0
3500,53,8/4/2018,Present,10:03,19:59,0,0
3501,59,8/4/2018,Late,10:18,19:59,0,0
3502,60,8/4/2018,Present,9:16,21:14,0,0
3503,61,8/4/2018,Late,10:20,20:21,0,0
3504,62,8/4/2018,Late,10:05,20:01,0,0
3505,64,8/4/2018,Excused,10:35,10:37,0,0
3506,1005,8/4/2018,Present,10:03,19:54,0,0
3507,1006,8/4/2018,Present,9:48,21:14,0,0
3508,1007,8/4/2018,Late,11:24,21:13,0,0
3509,9151,8/4/2018,Late,10:13,19:53,0,0
3510,9152,8/4/2018,Late,10:11,20:01,0,0
3511,9159,8/4/2018,Late,10:20,19:55,0,0
3512,9161,8/4/2018,Late,10:11,19:54,0,0
3513,9162,8/4/2018,Present,9:51,19:55,0,0
3514,9164,8/4/2018,Present,9:50,19:54,0,0
3515,9165,8/4/2018,Late,10:15,19:55,0,0
3516,9166,8/4/2018,Late,10:19,21:35,0,0
3517,9167,8/4/2018,Present,9:47,19:50,0,0
3518,9169,8/4/2018,Absence,0:00,0:00,0,0
3519,9170,8/4/2018,Absence,0:00,0:00,0,0
3520,9173,8/4/2018,Absence,0:00,0:00,0,0
3521,9174,8/4/2018,Absence,0:00,0:00,0,0
3522,9175,8/4/2018,Absence,0:00,0:00,0,0
3523,9176,8/4/2018,Absence,0:00,0:00,0,0
3524,9177,8/4/2018,Absence,0:00,0:00,0,0
3525,9178,8/4/2018,Absence,0:00,0:00,0,0
3526,9179,8/4/2018,Absence,0:00,0:00,0,0
3527,9180,8/4/2018,Absence,0:00,0:00,0,0
3528,9181,8/4/2018,Absence,0:00,0:00,0,0
3529,3,9/4/2018,Present,9:59,20:42,0,0
3530,22,9/4/2018,Late,12:59,21:11,0,0
3531,31,9/4/2018,Late,10:20,19:54,0,0
3532,32,9/4/2018,Late,10:55,19:58,0,0
3533,36,9/4/2018,Late,10:28,19:19,0,0
3534,40,9/4/2018,Late,10:26,19:10,0,0
3535,46,9/4/2018,Late,10:07,19:55,0,0
3536,53,9/4/2018,Missing Out,9:48,0:00,0,0
3537,59,9/4/2018,Present,9:37,19:34,0,0
3538,60,9/4/2018,Present,10:03,19:50,0,0
3539,61,9/4/2018,Late,10:29,19:10,0,0
3540,62,9/4/2018,Late,10:08,19:35,0,0
3541,64,9/4/2018,Late,10:08,19:54,0,0
3542,1005,9/4/2018,Late,10:21,19:50,0,0
3543,1006,9/4/2018,Present,9:37,19:28,0,0
3544,1007,9/4/2018,Late,10:55,19:34,0,0
3545,9151,9/4/2018,Late,10:06,19:53,0,0
3546,9152,9/4/2018,Late,10:38,19:28,0,0
3547,9159,9/4/2018,Late,10:20,20:19,0,0
3548,9161,9/4/2018,Late,10:18,19:54,0,0
3549,9162,9/4/2018,Present,9:54,19:47,0,0
3550,9164,9/4/2018,Present,9:55,19:13,0,0
3551,9165,9/4/2018,Late,10:10,19:19,0,0
3552,9166,9/4/2018,Late,10:17,19:21,0,0
3553,9167,9/4/2018,Present,9:48,19:26,0,0
3554,9169,9/4/2018,Absence,0:00,0:00,0,0
3555,9170,9/4/2018,Absence,0:00,0:00,0,0
3556,9173,9/4/2018,Absence,0:00,0:00,0,0
3557,9174,9/4/2018,Absence,0:00,0:00,0,0
3558,9175,9/4/2018,Absence,0:00,0:00,0,0
3559,9176,9/4/2018,Absence,0:00,0:00,0,0
3560,9177,9/4/2018,Absence,0:00,0:00,0,0
3561,9178,9/4/2018,Absence,0:00,0:00,0,0
3562,9179,9/4/2018,Absence,0:00,0:00,0,0
3563,9180,9/4/2018,Absence,0:00,0:00,0,0
3564,9181,9/4/2018,Absence,0:00,0:00,0,0
3565,3,10/4/2018,Present,9:49,20:20,0,0
3566,22,10/4/2018,Present,8:11,20:21,0,0
3567,31,10/4/2018,Late,11:06,20:04,0,0
3568,32,10/4/2018,Late,10:09,20:11,0,0
3569,36,10/4/2018,Late,10:16,19:09,0,0
3570,40,10/4/2018,Late,10:16,20:07,0,0
3571,46,10/4/2018,Present,10:00,20:04,0,0
3572,53,10/4/2018,Present,8:48,19:21,0,0
3573,59,10/4/2018,Present,9:36,20:21,0,0
3574,60,10/4/2018,Late,11:49,20:06,0,0
3575,61,10/4/2018,Excused,10:44,14:29,0,0
3576,62,10/4/2018,Late,10:27,19:46,0,0
3577,64,10/4/2018,Late,10:39,20:04,0,0
3578,1005,10/4/2018,Present,9:53,19:27,0,0
3579,1006,10/4/2018,Present,10:02,20:05,0,0
3580,1007,10/4/2018,Late,10:45,19:45,0,0
3581,9151,10/4/2018,Present,9:59,19:59,0,0
3582,9152,10/4/2018,Late,10:13,19:47,0,0
3583,9159,10/4/2018,Late,10:16,20:06,0,0
3584,9161,10/4/2018,Late,10:45,20:11,0,0
3585,9162,10/4/2018,Late,10:09,19:40,0,0
3586,9164,10/4/2018,Present,9:55,19:59,0,0
3587,9165,10/4/2018,Present,9:59,19:23,0,0
3588,9166,10/4/2018,Present,9:38,19:57,0,0
3589,9167,10/4/2018,Present,9:43,19:42,0,0
3590,9169,10/4/2018,Absence,0:00,0:00,0,0
3591,9170,10/4/2018,Absence,0:00,0:00,0,0
3592,9173,10/4/2018,Absence,0:00,0:00,0,0
3593,9174,10/4/2018,Absence,0:00,0:00,0,0
3594,9175,10/4/2018,Absence,0:00,0:00,0,0
3595,9176,10/4/2018,Absence,0:00,0:00,0,0
3596,9177,10/4/2018,Absence,0:00,0:00,0,0
3597,9178,10/4/2018,Absence,0:00,0:00,0,0
3598,9179,10/4/2018,Absence,0:00,0:00,0,0
3599,9180,10/4/2018,Absence,0:00,0:00,0,0
3600,9181,10/4/2018,Absence,0:00,0:00,0,0
3601,3,11/4/2018,Present,10:03,20:15,0,0
3602,22,11/4/2018,Present,8:13,20:12,0,0
3603,31,11/4/2018,Late,10:34,19:59,0,0
3604,32,11/4/2018,Late,10:07,20:12,0,0
3605,36,11/4/2018,Late,10:20,19:19,0,0
3606,40,11/4/2018,Late,10:17,19:58,0,0
3607,46,11/4/2018,Present,9:39,19:59,0,0
3608,53,11/4/2018,Absence,9:50,9:51,0,0
3609,59,11/4/2018,Present,9:56,20:09,0,0
3610,60,11/4/2018,Present,9:04,20:14,0,0
3611,61,11/4/2018,Late,13:19,19:34,0,0
3612,62,11/4/2018,Late,10:08,20:11,0,0
3613,64,11/4/2018,Excused,10:28,10:30,0,0
3614,1005,11/4/2018,Present,10:00,19:51,0,0
3615,1006,11/4/2018,Present,9:57,20:11,0,0
3616,1007,11/4/2018,Late,10:37,20:10,0,0
3617,9151,11/4/2018,Present,9:56,19:59,0,0
3618,9152,11/4/2018,Late,10:08,20:11,0,0
3619,9159,11/4/2018,Late,10:15,20:00,0,0
3620,9161,11/4/2018,Late,10:30,19:59,0,0
3621,9162,11/4/2018,Present,9:57,19:54,0,0
3622,9164,11/4/2018,Present,9:52,19:56,0,0
3623,9165,11/4/2018,Present,10:03,19:56,0,0
3624,9166,11/4/2018,Late,10:08,20:09,0,0
3625,9167,11/4/2018,Early Out,9:37,14:28,0,0
3626,9169,11/4/2018,Absence,0:00,0:00,0,0
3627,9170,11/4/2018,Absence,0:00,0:00,0,0
3628,9173,11/4/2018,Absence,0:00,0:00,0,0
3629,9174,11/4/2018,Absence,0:00,0:00,0,0
3630,9175,11/4/2018,Absence,0:00,0:00,0,0
3631,9176,11/4/2018,Absence,0:00,0:00,0,0
3632,9177,11/4/2018,Absence,0:00,0:00,0,0
3633,9178,11/4/2018,Absence,0:00,0:00,0,0
3634,9179,11/4/2018,Absence,0:00,0:00,0,0
3635,9180,11/4/2018,Absence,0:00,0:00,0,0
3636,9181,11/4/2018,Absence,0:00,0:00,0,0
3637,3,12/4/2018,Present,9:31,18:59,0,0
3638,22,12/4/2018,Excused,16:01,18:44,0,0
3639,31,12/4/2018,Present,10:04,19:44,0,0
3640,32,12/4/2018,Early Out,9:54,10:34,0,0
3641,36,12/4/2018,Late,10:11,18:59,0,0
3642,40,12/4/2018,Late,10:37,19:30,0,0
3643,46,12/4/2018,Late,10:06,19:30,0,0
3644,53,12/4/2018,Missing Out,9:15,0:00,0,0
3645,59,12/4/2018,Late,10:14,20:53,0,0
3646,60,12/4/2018,Absence,0:00,0:00,0,0
3647,61,12/4/2018,Late,10:12,18:59,0,0
3648,62,12/4/2018,Late,10:09,20:10,0,0
3649,64,12/4/2018,Absence,10:48,10:49,0,0
3650,1005,12/4/2018,Excused,10:19,17:42,0,0
3651,1006,12/4/2018,Early Out,10:00,18:22,0,0
3652,1007,12/4/2018,Late,11:05,19:32,0,0
3653,9151,12/4/2018,Late,10:46,19:14,0,0
3654,9152,12/4/2018,Late,10:35,19:33,0,0
3655,9159,12/4/2018,Late,10:26,19:28,0,0
3656,9161,12/4/2018,Late,10:49,19:20,0,0
3657,9162,12/4/2018,Excused,10:11,10:13,0,0
3658,9164,12/4/2018,Present,9:55,19:38,0,0
3659,9165,12/4/2018,Present,9:57,19:30,0,0
3660,9166,12/4/2018,Late,10:24,19:51,0,0
3661,9167,12/4/2018,Early Out,9:36,14:30,0,0
3662,9169,12/4/2018,Absence,0:00,0:00,0,0
3663,9170,12/4/2018,Absence,0:00,0:00,0,0
3664,9173,12/4/2018,Absence,0:00,0:00,0,0
3665,9174,12/4/2018,Absence,0:00,0:00,0,0
3666,9175,12/4/2018,Absence,0:00,0:00,0,0
3667,9176,12/4/2018,Absence,0:00,0:00,0,0
3668,9177,12/4/2018,Absence,0:00,0:00,0,0
3669,9178,12/4/2018,Absence,0:00,0:00,0,0
3670,9179,12/4/2018,Absence,0:00,0:00,0,0
3671,9180,12/4/2018,Absence,0:00,0:00,0,0
3672,9181,12/4/2018,Absence,0:00,0:00,0,0
3673,3,13/04/2018,Non Working day,0:00,0:00,0,0
3674,22,13/04/2018,Non Working day,0:00,0:00,0,0
3675,31,13/04/2018,Non Working day,0:00,0:00,0,0
3676,32,13/04/2018,Non Working day,0:00,0:00,0,0
3677,36,13/04/2018,Non Working day,0:00,0:00,0,0
3678,40,13/04/2018,Non Working day,0:00,0:00,0,0
3679,46,13/04/2018,Non Working day,0:00,0:00,0,0
3680,53,13/04/2018,Non Working day,0:00,0:00,0,0
3681,59,13/04/2018,Non Working day,0:00,0:00,0,0
3682,60,13/04/2018,Non Working day,0:00,0:00,0,0
3683,61,13/04/2018,Non Working day,0:00,0:00,0,0
3684,62,13/04/2018,Non Working day,0:00,0:00,0,0
3685,64,13/04/2018,Non Working day,0:00,0:00,0,0
3686,1005,13/04/2018,Non Working day,0:00,0:00,0,0
3687,1006,13/04/2018,Non Working day,0:00,0:00,0,0
3688,1007,13/04/2018,Non Working day,0:00,0:00,0,0
3689,9151,13/04/2018,Non Working day,0:00,0:00,0,0
3690,9152,13/04/2018,Non Working day,0:00,0:00,0,0
3691,9159,13/04/2018,Non Working day,0:00,0:00,0,0
3692,9161,13/04/2018,Non Working day,0:00,0:00,0,0
3693,9162,13/04/2018,Non Working day,0:00,0:00,0,0
3694,9164,13/04/2018,Non Working day,0:00,0:00,0,0
3695,9165,13/04/2018,Non Working day,0:00,0:00,0,0
3696,9166,13/04/2018,Non Working day,0:00,0:00,0,0
3697,9167,13/04/2018,Non Working day,0:00,0:00,0,0
3698,9169,13/04/2018,Non Working day,0:00,0:00,0,0
3699,9170,13/04/2018,Non Working day,0:00,0:00,0,0
3700,9173,13/04/2018,Non Working day,0:00,0:00,0,0
3701,9174,13/04/2018,Non Working day,0:00,0:00,0,0
3702,9175,13/04/2018,Non Working day,0:00,0:00,0,0
3703,9176,13/04/2018,Non Working day,0:00,0:00,0,0
3704,9177,13/04/2018,Non Working day,0:00,0:00,0,0
3705,9178,13/04/2018,Non Working day,0:00,0:00,0,0
3706,9179,13/04/2018,Non Working day,0:00,0:00,0,0
3707,9180,13/04/2018,Non Working day,0:00,0:00,0,0
3708,9181,13/04/2018,Non Working day,0:00,0:00,0,0
3709,3,14/04/2018,Absence,0:00,0:00,0,0
3710,22,14/04/2018,Absence,0:00,0:00,0,0
3711,31,14/04/2018,Absence,0:00,0:00,0,0
3712,32,14/04/2018,Absence,0:00,0:00,0,0
3713,36,14/04/2018,Absence,0:00,0:00,0,0
3714,40,14/04/2018,Absence,0:00,0:00,0,0
3715,46,14/04/2018,Absence,0:00,0:00,0,0
3716,53,14/04/2018,Absence,0:00,0:00,0,0
3717,59,14/04/2018,Absence,0:00,0:00,0,0
3718,60,14/04/2018,Absence,0:00,0:00,0,0
3719,61,14/04/2018,Absence,0:00,0:00,0,0
3720,62,14/04/2018,Absence,0:00,0:00,0,0
3721,64,14/04/2018,Absence,0:00,0:00,0,0
3722,1005,14/04/2018,Absence,0:00,0:00,0,0
3723,1006,14/04/2018,Absence,0:00,0:00,0,0
3724,1007,14/04/2018,Absence,0:00,0:00,0,0
3725,9151,14/04/2018,Absence,0:00,0:00,0,0
3726,9152,14/04/2018,Absence,0:00,0:00,0,0
3727,9159,14/04/2018,Absence,0:00,0:00,0,0
3728,9161,14/04/2018,Absence,0:00,0:00,0,0
3729,9162,14/04/2018,Absence,0:00,0:00,0,0
3730,9164,14/04/2018,Absence,0:00,0:00,0,0
3731,9165,14/04/2018,Absence,0:00,0:00,0,0
3732,9166,14/04/2018,Absence,0:00,0:00,0,0
3733,9167,14/04/2018,Absence,0:00,0:00,0,0
3734,9169,14/04/2018,Absence,0:00,0:00,0,0
3735,9170,14/04/2018,Absence,0:00,0:00,0,0
3736,9173,14/04/2018,Absence,0:00,0:00,0,0
3737,9174,14/04/2018,Absence,0:00,0:00,0,0
3738,9175,14/04/2018,Absence,0:00,0:00,0,0
3739,9176,14/04/2018,Absence,0:00,0:00,0,0
3740,9177,14/04/2018,Absence,0:00,0:00,0,0
3741,9178,14/04/2018,Absence,0:00,0:00,0,0
3742,9179,14/04/2018,Absence,0:00,0:00,0,0
3743,9180,14/04/2018,Absence,0:00,0:00,0,0
3744,9181,14/04/2018,Absence,0:00,0:00,0,0
3745,3,15/04/2018,Present,9:47,20:41,0,0
3746,22,15/04/2018,Early Out,9:29,17:58,0,0
3747,31,15/04/2018,Late,10:05,19:19,0,0
3748,32,15/04/2018,Absence,0:00,0:00,0,0
3749,36,15/04/2018,Excused,10:16,16:46,0,0
3750,40,15/04/2018,Late,10:31,19:24,0,0
